voter,choice,vp
0x948e15fC7600F37D04A7DAE48F8F661A6dB928dc,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94928A6d608E0B70B8b130e2042f1B3e4E1688A5,"[2, 3, 1, 8, 6, 4, 5, 9, 7]",100.000000000000000000000000000000
0x94962D2b7A66f9154C420D21BbFC1953cf5A01C3,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x949734d006bb876adb04C63Cad2933d04A91546B,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x949aD06a4c904cd0B31AE2F56AaE0eC68C16CCAc,"[3, 1, 9, 2, 4, 5, 6, 7, 8]",100.000000000000000000000000000000
0x949b11EC6d563391460C63E3A7C79cd0DDFeBd9d,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x949bbf1e445b5157D23e703da2C0A414a21a731E,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x949c4bfdA074D9e0694B46CAD3B1c71da237D1a6,"[7, 5, 6, 1, 2, 3, 8, 4, 9]",11.000000000000000000000000000000
0x949db2DB37F41fb6d19482bd9F43023C968e7658,"[1, 7, 8, 9, 2, 4, 5, 6, 3]",100.000000000000000000000000000000
0x949e62914eFA1bc2E8f6ecaDd3553491018591bc,"[2, 1, 3, 4, 5, 7, 8, 9, 6]",100.000000000000000000000000000000
0x94a3c53D28012A571D0f36C9a97993c9bFF49EDF,"[5, 6, 4, 8, 7, 9, 3, 1, 2]",1.000000000000000000000000000000
0x94A6A0cfe91DFB4B85a7a2D93a4fA3EEf0871925,"[1, 2, 3, 4, 5, 9, 6, 7, 8]",100.000000000000000000000000000000
0x94aCd3868169D884aC7C1f5749133B3Ab6b22215,"[5, 7, 6, 4, 9, 8, 3, 2, 1]",1.000000000000000000000000000000
0x94af296fa21838a87E4696d0C309A30c397233DF,"[6, 4, 3, 2, 1, 5, 7, 8, 9]",1.000000000000000000000000000000
0x94AfE0469FB16BFB54B6591f340a0e7E8c149e97,"[4, 1, 5, 6, 9, 7, 8, 2, 3]",100.000000000000000000000000000000
0x94B9DAe12c81b5e91939123D3ddd2e2bE563CBFC,"[3, 1, 9, 7, 5, 8, 6, 2, 4]",1.000000000000000000000000000000
0x94bB227D3834978eD32e3b166707bc09a258d6d4,"[9, 7, 1, 5, 3, 2, 8, 6, 4]",1.000000000000000000000000000000
0x94Bbf1541e29120c66079e3e4c67027CD4759495,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",100.000000000000000000000000000000
0x94C06281bd9AfF738bac41b983e464487Bc95702,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x94c11801676B3E9f6ACB6C267fBbFd31C8AAD340,"[8, 7, 5, 3, 2, 1, 9, 4, 6]",1.000000000000000000000000000000
0x94C41f5fdf1c2AF3893D6cAaf5b0250611450cB1,"[6, 1, 9, 7, 8, 2, 5, 3, 4]",1.000000000000000000000000000000
0x94C45fa89b5953D9f6BD8ccA311b89e17A32d55f,"[1, 4, 6, 7, 9, 3, 8, 2, 5]",1.000000000000000000000000000000
0x94C4989711bbeFec7DAc3D99F022Dad487834517,"[9, 3, 1, 2, 4, 5, 6, 7, 8]",1.000000000000000000000000000000
0x94C5ee76800191F3Df07f0b90EE15C952dDc0DBa,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",2.000000000000000000000000000000
0x94C61a6808D232e2E378de08E9A053DCf257487C,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94C7ab5Ee552b6ECd1B0B1079B8cC0788399dFb7,"[5, 1, 9, 4, 2, 3, 7, 8, 6]",1.000000000000000000000000000000
0x94CC3C8981812Fe6Cf1aCB23Ba4397735685fE0a,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94cc5bE08A3195CB5A0054e4677F7736d8Fc7DAa,"[5, 4, 6, 7, 3, 9, 8, 2, 1]",1.000000000000000000000000000000
0x94d4d40759af1CD2adDB95252278DBAe38C78D1b,"[1, 5, 9, 4, 2, 3, 8, 7, 6]",100.000000000000000000000000000000
0x94D75E3e95B4D43Be6ea0Cb98663e90A13DBCD9d,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x94Db037207F6fB697DBd33524aaDffD108819DC8,"[2, 8, 7, 6, 1, 5, 3, 4, 9]",100.000000000000000000000000000000
0x94db828F971919dff4097E0D8970329CA5B95c1f,"[9, 8, 6, 5, 3, 4, 1, 7, 2]",100.000000000000000000000000000000
0x94dbf9019D1b0F99b89A7c2616130C26B840d39c,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94dCE938CE9A364c9fEA21773169F7B7b924A694,"[3, 6, 7, 8, 2, 4, 9, 1, 5]",1.000000000000000000000000000000
0x94de0A3c7cf28cB09B1F848Fd6014E311b9BBfd5,"[1, 9, 5, 4, 3, 6, 2, 7, 8]",100.000000000000000000000000000000
0x94DF0c44aEecC6958F79cEb02352b3bDf226DCfb,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x94E2a85618c52E1545d41F18706a54A9A2C7BC43,"[6, 7, 5, 8, 2, 1, 3, 4, 9]",1.000000000000000000000000000000
0x94E70b76Ea709E33f2f41b35Be0f2F1D94cE799a,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x94e7E7a0107F3Ad75126fA20a43cC46cc8CCd711,"[1, 4, 5, 6, 3, 9, 2, 7, 8]",1.000000000000000000000000000000
0x94eD5e52b0cdD2ABeB610123289A54f8fa500FAD,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94ede520BB74717996f309CA092f32aF2d483630,"[6, 5, 8, 9, 7, 4, 3, 2, 1]",1.000000000000000000000000000000
0x94F1684b6D1EE194Ac5F31c4BC76e29bAd42AA85,"[8, 1, 2, 6, 4, 5, 9, 3, 7]",1.000000000000000000000000000000
0x94F17887D9Fb92C27c11A68608C62bed6f509838,"[7, 1, 6, 2, 3, 4, 5, 8, 9]",100.000000000000000000000000000000
0x94f19aFAC68d89eB7577087e6CF5819aB18FFD45,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x94f28b89f84FB5220f4a5d9324BDC3F0a3BFe9Ac,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94fAc2C8F3c5476967C9D95E7CE0597904a4F3CF,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94FD147F0b42af25151466cFB937935FE3701119,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x94fEB079AAC8aB01EA5460Ba041A2C0Be8629d33,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",100.000000000000000000000000000000
0x9506d1B2173aCA9554E424eb0254205444580639,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x9506E7bAFa7267c7C488F73782181438A16a023d,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",101.000000000000000000000000000000
0x9507Ac739F692Fd3035A686db572317aAC783898,"[9, 1, 2, 3, 5, 6, 4, 7, 8]",100.000000000000000000000000000000
0x95082541F9792682A31ed94C1bd78Ff98f720dA5,"[4, 2, 1, 5, 7, 3, 6, 8, 9]",100.000000000000000000000000000000
0x95108692A0691c75DB875559407A0C321dFf051f,"[2, 4, 5, 8, 6, 1, 3, 7, 9]",1.000000000000000000000000000000
0x9512966a05e46cD3daF21F979e5Fa943C2383Bf2,"[9, 2, 4, 8, 7, 5, 6, 3, 1]",100.000000000000000000000000000000
0x9516AD108648b7B817DA9C6204f88c688281A925,"[5, 4, 3, 9, 7, 2, 8, 1, 6]",1.000000000000000000000000000000
0x9519FB4CBaA4C3CaE7b62A1f8f6bB73416714b46,"[9, 8, 7, 6, 4, 2, 1, 3, 5]",100.000000000000000000000000000000
0x951b843185fd7C3C6D5B4Cd214c2f471674BE2D3,"[1, 9, 2, 3, 4, 6, 7, 5, 8]",100.000000000000000000000000000000
0x951da91AccC0Df16109D8Fd829324b7b47861672,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x951dAAcB345EE2df7ae0ca681D1f06E65614165b,"[3, 5, 1, 9, 7, 2, 4, 8, 6]",1.000000000000000000000000000000
0x952580D41f10dB41d97fcd6B1984bC2538eEFC2c,"[9, 5, 4, 1, 8, 3, 6, 7, 2]",1.000000000000000000000000000000
0x9526D190E003e475df67ECA15032E039c55dE608,"[4, 7, 2, 6, 3, 5, 8, 1, 9]",1.000000000000000000000000000000
0x9528cD0812d752d6b7D0A3CF4fbdF88ffC1faF53,"[7, 1, 4, 5, 3, 2, 9, 8, 6]",1.000000000000000000000000000000
0x9528e1773C45ba5c3fcf63A266856De3C0Ff5464,"[9, 6, 2, 8, 3, 1, 4, 5, 7]",1.000000000000000000000000000000
0x952c23f8F067A5e7e165ff0E42491f51D87DBc95,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",150.000000000000000000000000000000
0x9539E0bb588012CD609EA0807f84615139cFC79e,"[1, 9, 2, 3, 4, 5, 6, 7, 8]",2.000000000000000000000000000000
0x953c3AaCfCED93B7985215F9E0A09089Cf21c894,"[2, 6, 8, 3, 5, 9, 1, 7, 4]",100.000000000000000000000000000000
0x9547968e21891B4b79b553Ac49fbf8Aa7D445B0E,"[5, 8, 7, 2, 4, 6, 9, 1, 3]",1.000000000000000000000000000000
0x9547A960641Fb6B828377b0C99164347A001D2b0,"[1, 9, 2, 3, 4, 5, 6, 7, 8]",100.000000000000000000000000000000
0x954933147Bf9e6a919C8822aE36D98868026606f,"[5, 1, 3, 2, 6, 9, 7, 8, 4]",100.000000000000000000000000000000
0x955182aeeCfa9D0Fa066dc82D51d3319Afe37B92,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x9558882B792Bb58C469AD20e072E50F8BDf065cD,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x955Ba0A68Fa7754c590faeB59e5D572e97a0b1C0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x955D0fc8323D645C8884FcEb2A30c8d18C214621,"[4, 5, 7, 8, 9, 2, 1, 3, 6]",100.000000000000000000000000000000
0x955f267764a20657Af2f33e4f80b4F7A2f519eae,"[6, 4, 5, 7, 8, 9, 2, 1, 3]",1.000000000000000000000000000000
0x95602Af5bc8EA318dbbD21534770A2a8779F0361,"[6, 5, 3, 1, 2, 4, 7, 8, 9]",1.000000000000000000000000000000
0x9562Ef91f565B1d4bAA96476A6fcF8E49F3495A0,"[1, 2, 3, 9, 7, 5, 4, 6, 8]",100.000000000000000000000000000000
0x9563502D077f33a27B004cA66BAC62D565eE129C,"[1, 3, 4, 5, 2, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95637D8dF25fD63bc25BF2BAff9AA9d63E9b33A0,"[3, 5, 6, 2, 4, 8, 9, 1, 7]",2.000000000000000000000000000000
0x9565a14A1f4D44cadFBFAA52603D33E3b21A969a,"[9, 1, 5, 4, 7, 2, 8, 3, 6]",100.000000000000000000000000000000
0x9565cc685b367d2d9A3B224a9d01751428c3cD03,"[9, 3, 5, 2, 1, 7, 8, 6, 4]",100.000000000000000000000000000000
0x9569E76a8175B7F20675B179Ed66DC60D6b9629e,"[9, 5, 1, 4, 8, 3, 7, 2, 6]",1.000000000000000000000000000000
0x95780851Dd02cf48BD66e89B340CCB10eeFfBCDE,"[8, 6, 4, 5, 2, 1, 3, 9, 7]",1.000000000000000000000000000000
0x957b1D037B5d1C1589d19491d6Be70510D335DEA,"[1, 8, 2, 3, 4, 5, 6, 7, 9]",100.000000000000000000000000000000
0x957d14924E037d73E67ff9137906eCB11895ae21,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x957d70Dd7ea80A4C8709193D10676B2c93d9d547,"[1, 5, 9, 4, 3, 2, 7, 8, 6]",1.000000000000000000000000000000
0x957E63cEed7AF167e604367Eaa15904e5E532A1c,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x95862eDB6BFaB2c7ba18B2C01db6b96F2Bc641bc,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x95869a0C83A44F14040273991828a70AB3CA5D2d,"[1, 4, 5, 9, 6, 7, 2, 3, 8]",1.000000000000000000000000000000
0x958914bc3Fc61629dcc5c11Ce9d2E1DC254F3E57,"[9, 1, 2, 3, 7, 4, 6, 5, 8]",100.000000000000000000000000000000
0x958a77ABdac734398D41a24893AA79e192e01ED3,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x958cB9455243636B850b0f4696D3Fbc13B037058,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x9591fa1f6ccB91Cbe183594496212d4558786d50,"[1, 9, 2, 3, 4, 5, 6, 7, 8]",2.000000000000000000000000000000
0x9595B73260D3Ac2b99623975b58b54ebCE66365c,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x9596b85839775aF0F824106f8834a7842d01E9E0,"[5, 4, 2, 1, 8, 6, 7, 9, 3]",1.000000000000000000000000000000
0x959865714AfbA9E717C16ec72E255E06c0dF9BA7,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x959f6Ce14beEE552DDE9795c7e7E19C13ee414E3,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95A24d2027b4874Cc47fD258bD8FF79905d0daaA,"[3, 5, 2, 6, 1, 7, 8, 4, 9]",100.000000000000000000000000000000
0x95A259Fb2a641ddF9d24B871CD0387D5C5ED351D,"[3, 6, 7, 9, 1, 2, 8, 4, 5]",1.000000000000000000000000000000
0x95A26e0eDF7b461E597CC7F15f6f2cCC3e0bb0c5,"[5, 2, 4, 6, 9, 7, 3, 1, 8]",1.000000000000000000000000000000
0x95A3640aF9667D9a92a442E2552ca59bFc310071,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x95ab1e4cF707F75518Fd21e3267B325992816f94,"[2, 1, 3, 4, 5, 6, 8, 7, 9]",1.000000000000000000000000000000
0x95acaad80E20dc3056Ff5F87401bdEb775bb180f,"[1, 4, 2, 5, 8, 9, 7, 6, 3]",1.000000000000000000000000000000
0x95b0B7670d2ab9d71048197774F1cC6A5299d33C,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x95B0cB330519DB2bCaf74B90C1BDe3D62f673718,"[5, 1, 7, 9, 4, 6, 8, 2, 3]",101.000000000000000000000000000000
0x95B32B37d836Ca54cb3fbCDa8421E008f429C08f,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95B533de19F846b4505ef9A83C7028c45A2C6e7C,"[5, 8, 4, 1, 7, 2, 3, 6, 9]",1.000000000000000000000000000000
0x95B88D9F358B36d03bA1E00673d95D8AeA31A119,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95bcb8C43c6257CbeC3707C0579c8a6F70B44b0b,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95beC4310934BA8895773f07a7dFa9038d0d8504,"[4, 3, 5, 6, 7, 8, 9, 2, 1]",1.000000000000000000000000000000
0x95c35CB80F9cFcbC48499863167Bb4B2be6F0E82,"[1, 2, 9, 7, 5, 3, 8, 4, 6]",1.000000000000000000000000000000
0x95C557a0C04D0d91a1672f993D2660AFBf6Db39d,"[1, 2, 3, 4, 5, 6, 7, 9, 8]",100.000000000000000000000000000000
0x95CAE1Eced2C05227bc91c71a89BE057382C206a,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95cB32be2265A0522C283D004632eb613537f49C,"[2, 9, 7, 5, 1, 4, 3, 6, 8]",100.000000000000000000000000000000
0x95Cd8142d944B067688aA7761950DeD800049325,"[9, 2, 4, 7, 8, 3, 5, 6, 1]",1.000000000000000000000000000000
0x95d14F017C54e8D4196a4BC8342d50bd64FEC913,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95D8Bc3ebcEc8A8F2D3BdAFe141EA118fBD7Ca3f,"[9, 8, 7, 6, 5, 4, 3, 2, 1]",100.000000000000000000000000000000
0x95Dd1acAe30bc6Acef0c916597F8073eb0BCa866,"[9, 1, 6, 8, 3, 7, 5, 4, 2]",1.000000000000000000000000000000
0x95dFdb04F946CEd3B02E11DF877BBE90800CA7b0,"[2, 3, 4, 6, 5, 1, 7, 8, 9]",1.000000000000000000000000000000
0x95e10C68cb9bB1a6d149A1810E197b63044ec590,"[1, 5, 2, 3, 4, 6, 8, 7, 9]",1.000000000000000000000000000000
0x95e3f134144a81d9630440DC53514E175cbf3ED2,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95E7d7a5A20289171b361571c48693E30fcDd52e,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95f14b1cBDf15dD537C866c14c0ccEeEff7Ba29A,"[1, 7, 3, 6, 8, 4, 5, 9, 2]",100.000000000000000000000000000000
0x95f3434e959f0d289536fF4a9D4650035aCfD341,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",1.000000000000000000000000000000
0x95f4B26077C8E3e25dA9eB295Aea85B04b9C967b,"[2, 1, 3, 4, 6, 5, 9, 7, 8]",1.000000000000000000000000000000
0x95F50Cf888dFeC90321dC376c1E695F15B081595,"[1, 3, 2, 4, 6, 7, 5, 8, 9]",200.000000000000000000000000000000
0x95F6d5fc92a346fDed3b11F39C8402980d9a795F,"[1, 3, 4, 2, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x95FCdf0f6D30cEFbdb2b2af716140b1FcDa4F111,"[4, 1, 3, 6, 9, 7, 2, 8, 5]",1.000000000000000000000000000000
0x95FF93B5Ad3D9F9cD0f79Da7efaCb8AF8fed7922,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",1.000000000000000000000000000000
0x9602280e10Eada550bB50263D063Fd4ccF0D5d63,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x9602c750905B2Dd6D5f477D68ff218c7dC5b943c,"[1, 2, 3, 4, 5, 6, 9, 7, 8]",100.000000000000000000000000000000
0x9602eC989dfDeF93128D26512b531D2be76cce8D,"[1, 2, 3, 4, 5, 6, 8, 7, 9]",101.000000000000000000000000000000
0x9607cd1FC57DaaBbB04e76D7d897d76539BE7798,"[6, 5, 4, 3, 2, 1, 9, 8, 7]",1.000000000000000000000000000000
0x9607fFDc88dAB3e3E9fE051702e3504E72f6CE9c,"[4, 7, 3, 1, 8, 5, 2, 6, 9]",1.000000000000000000000000000000
0x9608f053691BA4E9DAaA2c19FA13510425EE4c5c,"[5, 1, 2, 3, 4, 6, 7, 8, 9]",1.000000000000000000000000000000
0x960cd613a538056a53C107Bfc521eF603A0337dd,"[1, 5, 9, 4, 3, 2, 8, 6, 7]",1.000000000000000000000000000000
0x960D71E7Bf5C0e5336161718fa4c1D6d3B640E13,"[9, 3, 1, 4, 7, 2, 5, 6, 8]",1.000000000000000000000000000000
0x9614D4003b1712Cb91f4f55b1BEAE57A909d7514,"[2, 4, 6, 7, 9, 3, 1, 8, 5]",100.000000000000000000000000000000
0x961B93cD86B80CcFdB7c50e17868d77D429Ca526,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x961DD1f86988E294527994a5be557a8E77e9e91C,"[2, 8, 3, 1, 5, 7, 9, 4, 6]",2.000000000000000000000000000000
0x961E15fc2C2D4E1b5F5a26f06a6408422a49e988,"[7, 6, 4, 2, 1, 3, 5, 8, 9]",100.000000000000000000000000000000
0x961E4aEAB14bc5531E9bAF8e9c27eA92bC249495,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x961ec07E889bE720Af1e14F51B6bA200E1830DB8,"[4, 5, 6, 7, 1, 8, 9, 2, 3]",1.000000000000000000000000000000
0x962186929a862dBcE3BF7D7de68cBb2bdd73D0E3,"[1, 2, 3, 7, 4, 5, 6, 8, 9]",1.000000000000000000000000000000
0x9623169f573D03Ac86E269C4B7D2739f77196C89,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x9625612C932c100a166C75923984e85e1d40c6aF,"[3, 9, 5, 2, 7, 4, 8, 1, 6]",1.000000000000000000000000000000
0x9628bE77Fb3dcd890fD93A5d039092FcA855D3cC,"[1, 5, 9, 2, 3, 4, 6, 7, 8]",100.000000000000000000000000000000
0x9635dB1c4fd36Caf6Bf5a89C70eD1fCf7298628e,"[1, 5, 9, 4, 3, 8, 2, 6, 7]",1.000000000000000000000000000000
0x963F1a03BF3F98dAbe1Dc0AFa83E3cF9e4424c36,"[9, 7, 8, 6, 5, 4, 3, 2, 1]",1.000000000000000000000000000000
0x96409069b740744a084F3D7cd95ec36c72B6E6Fc,"[1, 9, 2, 5, 3, 8, 4, 6, 7]",100.000000000000000000000000000000
0x9641990E685758835404C88385279Bc0A79748c4,"[7, 4, 6, 1, 2, 3, 5, 8, 9]",100.000000000000000000000000000000
0x9643cF239eF32c00A97c48C25a57A40EFDdC8a68,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x964982aC4ea685e072c5dD425Bcd5247De6aDD29,"[1, 5, 3, 4, 2, 6, 7, 8, 9]",1.000000000000000000000000000000
0x964cC5828d32CB9b5565cE6Af13E5797C3e3A585,"[4, 2, 9, 7, 3, 6, 8, 1, 5]",1.000000000000000000000000000000
0x9651028E48dC4328aABA6cF5047dC0e04cB948Bd,"[1, 2, 4, 5, 6, 7, 8, 9, 3]",100.000000000000000000000000000000
0x9654317128Bd0a497B22a24813eF1a2fE9e8CECD,"[9, 8, 7, 6, 5, 4, 3, 2, 1]",100.000000000000000000000000000000
0x9654CFbEdA666dABC9BFDe482CEF5dAdd9939A9f,"[7, 4, 5, 9, 3, 1, 2, 6, 8]",1.000000000000000000000000000000
0x9654d706952723c2799d96D02ad046c59E983d44,"[2, 4, 3, 5, 1, 6, 7, 8, 9]",100.000000000000000000000000000000
0x9656e5c93d40274D714E7863EdcC6B5f177BAEB6,"[7, 9, 4, 2, 6, 3, 8, 1, 5]",1.000000000000000000000000000000
0x965E398Eace3Bc972ed2908D79264e52fbaE21ed,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x965e8B6529B69810b1A837e2B2ea3a6dB65414d8,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",100.000000000000000000000000000000
0x965ec2820727148b8B4bD5dA4a7B23EfA03D95CD,"[1, 5, 4, 9, 7, 6, 3, 2, 8]",1.000000000000000000000000000000
0x966Ad8F6b0102887CC87A126EB0B3317629595fa,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x966d07A92AB80392C31D04Ed1d327Ea80451C908,"[4, 3, 2, 1, 6, 7, 8, 9, 5]",1.000000000000000000000000000000
0x9672c0e1639F159334Ca1288D4a24DEb02117291,"[4, 3, 1, 5, 2, 6, 8, 7, 9]",100.000000000000000000000000000000
0x967589b8111a75e213eC66D562811baFDE2398b7,"[5, 7, 3, 8, 6, 2, 1, 9, 4]",100.000000000000000000000000000000
0x967A740ae9E2Bd72741847b365dC949dDa80F41A,"[9, 3, 8, 2, 5, 6, 7, 1, 4]",1.000000000000000000000000000000
0x967C692EEE82d68bc01d8B89f8D31F967Eb8C93B,"[9, 7, 6, 5, 4, 3, 2, 1, 8]",100.000000000000000000000000000000
0x967CcE8cFB0a9fDD9eD817B9bAd68F963f6bE984,"[1, 9, 8, 7, 6, 5, 4, 3, 2]",1.000000000000000000000000000000
0x9683A18BEEf2999C34feE2509735a9F288740471,"[1, 2, 3, 4, 5, 6, 9, 7, 8]",100.000000000000000000000000000000
0x9688904639956C05913cbe517F05AA89Ca4a7442,"[9, 3, 1, 5, 2, 4, 6, 7, 8]",101.000000000000000000000000000000
0x968AC26694C08E3890d7E06e88fb4358e5284eDE,"[1, 2, 3, 4, 6, 8, 9, 5, 7]",100.000000000000000000000000000000
0x968d05103050b881c97F86c72fdd31F21f28e57C,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",100.000000000000000000000000000000
0x968e74ae3C9dc05265060DD85185ffEc4A65D43d,"[1, 9, 5, 4, 2, 6, 3, 7, 8]",1.000000000000000000000000000000
0x968e784F1fb1Bd951C1B07dACE40554eDbC60E11,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x968ec4D8080162F5C949FB2845034d9A81bb1022,"[8, 4, 5, 6, 1, 7, 2, 3, 9]",1.000000000000000000000000000000
0x969074Bd66b5975FcF8500576922E001e3F1a88a,"[9, 5, 1, 4, 8, 7, 2, 3, 6]",1.000000000000000000000000000000
0x969540BCEd44eade87aECE4BD948885D059bFE74,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x969DE568df4cec02e682acf75d7ED9F048de3AbA,"[1, 3, 2, 4, 5, 6, 8, 9, 7]",100.000000000000000000000000000000
0x96A7E09078d5BD11a5DC5F59F715c3B623C8D58e,"[1, 5, 9, 4, 3, 2, 8, 7, 6]",100.000000000000000000000000000000
0x96B0A99553C8ca0D5fC188aDbC22A2503a21c6cC,"[4, 3, 2, 1, 9, 7, 5, 8, 6]",1.000000000000000000000000000000
0x96b451D7b0396D46feEC1aEE5b78208214b72EcF,"[8, 2, 5, 4, 7, 1, 3, 6, 9]",1.000000000000000000000000000000
0x96B85D3Eb19D4a64Ee05dA12eE9a395457a5f1bD,"[2, 1, 4, 5, 6, 7, 3, 8, 9]",100.000000000000000000000000000000
0x96B8885CFA40a7054914206D116E81f1B5929254,"[1, 2, 3, 5, 7, 9, 4, 6, 8]",100.000000000000000000000000000000
0x96B8b5Cad1C664f93A55E4aF1c96a39baA2c8D5a,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x96bF1fc0845fe80E2B64e6aC701469c7A452BbfD,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x96c0767Bc7fbefb16d888477963b0b26ea1BA2B7,"[9, 1, 8, 2, 5, 3, 7, 4, 6]",1.000000000000000000000000000000
0x96c32D66C7eaA38ab7dc977461f3Fd58969a9af0,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",1.000000000000000000000000000000
0x96c6C482Bf26a5b564FA8cef9f9bA60ae8155804,"[1, 5, 9, 4, 3, 8, 2, 6, 7]",1.000000000000000000000000000000
0x96C8483FCb4a5da3f30Fc4fb7800f30cC6Ff695E,"[1, 7, 2, 5, 8, 3, 6, 9, 4]",1.000000000000000000000000000000
0x96c8CB566A007f983207669EcD18ab06b8075e84,"[8, 6, 5, 4, 3, 7, 9, 1, 2]",1.000000000000000000000000000000
0x96CDa52Fe70eE60C10960662aD40fd48c20377F5,"[5, 1, 2, 3, 4, 6, 8, 9, 7]",1.000000000000000000000000000000
0x96d3Afc9Fb93A416373A8bE2Ffb453DdcFB35e98,"[5, 3, 1, 4, 8, 9, 7, 2, 6]",1.000000000000000000000000000000
0x96D5acc675c53f1F72daB7c25b2eae94038FE277,"[9, 2, 1, 3, 4, 5, 6, 7, 8]",1.000000000000000000000000000000
